"","sample.id","variable","value"
"4013184","MKII-3.30-1-5",19.904,0.163
"4013966","MKII-3.30-1-5",19.904,0.163
"4014748","MKII-3.30-1-5",19.904,0.163
"4015530","MKII-3.30-1-5",19.904,0.163
"4016312","MKII-3.30-1-5",19.904,0.163
"4017094","MKII-3.30-1-5",19.904,0.163
"4017876","MKII-3.30-1-5",19.904,0.163
"4018658","MKII-3.30-1-5",19.904,0.163
"4019440","MKII-3.30-1-5",19.904,0.163
"4020222","MKII-3.30-1-5",19.904,0.163
"4021004","MKII-3.30-1-5",19.904,0.163
"4021786","MKII-3.30-1-5",19.904,0.163
"4022568","MKII-3.30-1-5",19.904,0.163
"4023350","MKII-3.30-1-5",19.904,0.163
"4024132","MKII-3.30-1-5",19.904,0.163
"4024914","MKII-3.30-1-5",19.904,0.163
"4025696","MKII-3.30-1-5",19.904,0.163
"4026478","MKII-3.30-1-5",19.904,0.163
"4027260","MKII-3.30-1-5",19.904,0.163
"4028042","MKII-3.30-1-5",19.904,0.163
"4028824","MKII-3.30-1-5",19.904,0.163
"4029606","MKII-3.30-1-5",19.904,0.163
"4030388","MKII-3.30-1-5",19.904,0.163
"4031170","MKII-3.30-1-5",19.904,0.163
"4031952","MKII-3.30-1-5",19.904,0.163
"4032734","MKII-3.30-1-5",19.904,0.163
"4033516","MKII-3.30-1-5",19.904,0.163
"4034298","MKII-3.30-1-5",19.904,0.163
"4035080","MKII-3.30-1-5",19.904,0.163
"4035862","MKII-3.30-1-5",19.904,0.163
"4036644","MKII-3.30-1-5",19.904,0.163
"4037426","MKII-3.30-1-5",19.904,0.163
"4038208","MKII-3.30-1-5",19.904,0.163
"4038990","MKII-3.30-1-5",19.904,0.163
"4039772","MKII-3.30-1-5",19.904,0.163
"4040554","MKII-3.30-1-5",19.904,0.163
"4041336","MKII-3.30-1-5",19.904,0.163
"4042118","MKII-3.30-1-5",19.904,0.163
"4042900","MKII-3.30-1-5",19.904,0.163
"4043682","MKII-3.30-1-5",19.904,0.163
"4044464","MKII-3.30-1-5",19.904,0.163
"4045246","MKII-3.30-1-5",19.904,0.163
"4046028","MKII-3.30-1-5",19.904,0.163
"4046810","MKII-3.30-1-5",19.904,0.163
"4047592","MKII-3.30-1-5",19.904,0.163
"4048374","MKII-3.30-1-5",19.904,0.163
"4049156","MKII-3.30-1-5",19.904,0.163
"4049938","MKII-3.30-1-5",19.904,0.163
"4050720","MKII-3.30-1-5",19.904,0.163
"4051502","MKII-3.30-1-5",19.904,0.163
"4052284","MKII-3.30-1-5",19.904,0.163
"4053066","MKII-3.30-1-5",19.904,0.163
"4053848","MKII-3.30-1-5",19.904,0.163
"4054630","MKII-3.30-1-5",19.904,0.163
"4055412","MKII-3.30-1-5",19.904,0.163
"4056194","MKII-3.30-1-5",19.904,0.163
"4056976","MKII-3.30-1-5",19.904,0.163
"4057758","MKII-3.30-1-5",19.904,0.163
"4058540","MKII-3.30-1-5",19.904,0.163
"4059322","MKII-3.30-1-5",19.904,0.163
"4060104","MKII-3.30-1-5",19.904,0.163
"4060886","MKII-3.30-1-5",19.904,0.163
"4061668","MKII-3.30-1-5",19.904,0.163
"4062450","MKII-3.30-1-5",19.904,0.163
"4063232","MKII-3.30-1-5",19.904,0.163
"4064014","MKII-3.30-1-5",19.904,0.163
"4064796","MKII-3.30-1-5",19.904,0.163
"4065578","MKII-3.30-1-5",19.904,0.163
"4066360","MKII-3.30-1-5",19.904,0.163
"4067142","MKII-3.30-1-5",19.904,0.163
"4067924","MKII-3.30-1-5",19.904,0.163
"4068706","MKII-3.30-1-5",19.904,0.163
"4069488","MKII-3.30-1-5",19.904,0.163
"4070270","MKII-3.30-1-5",19.904,0.163
"4071052","MKII-3.30-1-5",19.904,0.163
"4071834","MKII-3.30-1-5",19.904,0.163
"4072616","MKII-3.30-1-5",19.904,0.163
"4073398","MKII-3.30-1-5",22.797,0.167
"4074180","MKII-3.30-1-5",22.797,0.167
"4074962","MKII-3.30-1-5",22.797,0.167
"4075744","MKII-3.30-1-5",22.797,0.167
"4076526","MKII-3.30-1-5",22.797,0.167
"4077308","MKII-3.30-1-5",22.797,0.167
"4078090","MKII-3.30-1-5",22.797,0.167
"4078872","MKII-3.30-1-5",22.797,0.167
"4079654","MKII-3.30-1-5",22.797,0.167
"4080436","MKII-3.30-1-5",22.797,0.167
"4081218","MKII-3.30-1-5",22.797,0.167
"4082000","MKII-3.30-1-5",22.797,0.167
"4082782","MKII-3.30-1-5",22.797,0.167
"4083564","MKII-3.30-1-5",22.797,0.167
"4084346","MKII-3.30-1-5",22.797,0.167
"4085128","MKII-3.30-1-5",22.797,0.167
"4085910","MKII-3.30-1-5",22.797,0.167
"4086692","MKII-3.30-1-5",22.797,0.167
"4087474","MKII-3.30-1-5",22.797,0.167
"4088256","MKII-3.30-1-5",22.797,0.167
"4089038","MKII-3.30-1-5",22.797,0.167
"4089820","MKII-3.30-1-5",22.797,0.167
"4090602","MKII-3.30-1-5",22.797,0.167
"4091384","MKII-3.30-1-5",22.797,0.167
"4092166","MKII-3.30-1-5",22.797,0.167
"4092948","MKII-3.30-1-5",22.797,0.167
"4093730","MKII-3.30-1-5",22.797,0.167
"4094512","MKII-3.30-1-5",22.797,0.167
"4095294","MKII-3.30-1-5",22.797,0.167
"4096076","MKII-3.30-1-5",22.797,0.167
"4096858","MKII-3.30-1-5",22.797,0.167
"4097640","MKII-3.30-1-5",22.797,0.167
"4098422","MKII-3.30-1-5",22.797,0.167
"4099204","MKII-3.30-1-5",22.797,0.167
"4099986","MKII-3.30-1-5",22.797,0.167
"4100768","MKII-3.30-1-5",22.797,0.167
"4101550","MKII-3.30-1-5",22.797,0.167
"4102332","MKII-3.30-1-5",22.797,0.167
"4103114","MKII-3.30-1-5",22.797,0.167
"4103896","MKII-3.30-1-5",22.797,0.167
"4104678","MKII-3.30-1-5",22.797,0.167
"4105460","MKII-3.30-1-5",22.797,0.167
"4106242","MKII-3.30-1-5",22.797,0.167
"4107024","MKII-3.30-1-5",22.797,0.167
"4107806","MKII-3.30-1-5",22.797,0.167
"4108588","MKII-3.30-1-5",22.797,0.167
"4109370","MKII-3.30-1-5",22.797,0.167
"4110152","MKII-3.30-1-5",22.797,0.167
"4110934","MKII-3.30-1-5",22.797,0.167
"4111716","MKII-3.30-1-5",22.797,0.167
"4112498","MKII-3.30-1-5",22.797,0.167
"4113280","MKII-3.30-1-5",22.797,0.167
"4114062","MKII-3.30-1-5",22.797,0.167
"4114844","MKII-3.30-1-5",22.797,0.167
"4115626","MKII-3.30-1-5",22.797,0.167
"4116408","MKII-3.30-1-5",22.797,0.167
"4117190","MKII-3.30-1-5",22.797,0.167
"4117972","MKII-3.30-1-5",22.797,0.167
"4118754","MKII-3.30-1-5",22.797,0.167
"4119536","MKII-3.30-1-5",22.797,0.167
"4120318","MKII-3.30-1-5",22.797,0.167
"4121100","MKII-3.30-1-5",22.797,0.167
"4121882","MKII-3.30-1-5",22.797,0.167
"4122664","MKII-3.30-1-5",22.797,0.167
"4123446","MKII-3.30-1-5",22.797,0.167
"4124228","MKII-3.30-1-5",22.797,0.167
"4125010","MKII-3.30-1-5",22.797,0.167
"4125792","MKII-3.30-1-5",22.797,0.167
"4126574","MKII-3.30-1-5",22.797,0.167
"4127356","MKII-3.30-1-5",22.797,0.167
"4128138","MKII-3.30-1-5",22.797,0.167
"4128920","MKII-3.30-1-5",22.797,0.167
"4129702","MKII-3.30-1-5",22.797,0.167
"4130484","MKII-3.30-1-5",22.797,0.167
"4131266","MKII-3.30-1-5",22.797,0.167
"4132048","MKII-3.30-1-5",22.797,0.167
"4132830","MKII-3.30-1-5",22.797,0.167
"4133612","MKII-3.30-1-5",22.797,0.167
"4134394","MKII-3.30-1-5",22.797,0.167
"4135176","MKII-3.30-1-5",22.797,0.167
"4135958","MKII-3.30-1-5",22.797,0.167
"4136740","MKII-3.30-1-5",22.797,0.167
"4137522","MKII-3.30-1-5",22.797,0.167
"4138304","MKII-3.30-1-5",22.797,0.167
"4139086","MKII-3.30-1-5",22.797,0.167
"4139868","MKII-3.30-1-5",22.797,0.167
"4140650","MKII-3.30-1-5",22.797,0.167
"4141432","MKII-3.30-1-5",22.797,0.167
"4142214","MKII-3.30-1-5",22.797,0.167
"4142996","MKII-3.30-1-5",22.797,0.167
"4143778","MKII-3.30-1-5",22.797,0.167
"4144560","MKII-3.30-1-5",22.797,0.167
"4145342","MKII-3.30-1-5",22.797,0.167
"4146124","MKII-3.30-1-5",26.111,0.172
"4146906","MKII-3.30-1-5",26.111,0.172
"4147688","MKII-3.30-1-5",26.111,0.172
"4148470","MKII-3.30-1-5",26.111,0.172
"4149252","MKII-3.30-1-5",26.111,0.172
"4150034","MKII-3.30-1-5",26.111,0.172
"4150816","MKII-3.30-1-5",26.111,0.172
"4151598","MKII-3.30-1-5",26.111,0.172
"4152380","MKII-3.30-1-5",26.111,0.172
"4153162","MKII-3.30-1-5",26.111,0.172
"4153944","MKII-3.30-1-5",26.111,0.172
"4154726","MKII-3.30-1-5",26.111,0.172
"4155508","MKII-3.30-1-5",26.111,0.172
"4156290","MKII-3.30-1-5",26.111,0.172
"4157072","MKII-3.30-1-5",26.111,0.172
"4157854","MKII-3.30-1-5",26.111,0.172
"4158636","MKII-3.30-1-5",26.111,0.172
"4159418","MKII-3.30-1-5",26.111,0.172
"4160200","MKII-3.30-1-5",26.111,0.172
"4160982","MKII-3.30-1-5",26.111,0.172
"4161764","MKII-3.30-1-5",26.111,0.172
"4162546","MKII-3.30-1-5",26.111,0.172
"4163328","MKII-3.30-1-5",26.111,0.172
"4164110","MKII-3.30-1-5",26.111,0.172
"4164892","MKII-3.30-1-5",26.111,0.172
"4165674","MKII-3.30-1-5",26.111,0.172
"4166456","MKII-3.30-1-5",26.111,0.172
"4167238","MKII-3.30-1-5",26.111,0.172
"4168020","MKII-3.30-1-5",26.111,0.172
"4168802","MKII-3.30-1-5",26.111,0.172
"4169584","MKII-3.30-1-5",26.111,0.172
"4170366","MKII-3.30-1-5",26.111,0.172
"4171148","MKII-3.30-1-5",26.111,0.172
"4171930","MKII-3.30-1-5",26.111,0.172
"4172712","MKII-3.30-1-5",26.111,0.172
"4173494","MKII-3.30-1-5",26.111,0.172
"4174276","MKII-3.30-1-5",26.111,0.172
"4175058","MKII-3.30-1-5",26.111,0.172
"4175840","MKII-3.30-1-5",26.111,0.172
"4176622","MKII-3.30-1-5",26.111,0.172
"4177404","MKII-3.30-1-5",26.111,0.172
"4178186","MKII-3.30-1-5",26.111,0.172
"4178968","MKII-3.30-1-5",26.111,0.172
"4179750","MKII-3.30-1-5",26.111,0.172
"4180532","MKII-3.30-1-5",26.111,0.172
"4181314","MKII-3.30-1-5",26.111,0.172
"4182096","MKII-3.30-1-5",26.111,0.172
"4182878","MKII-3.30-1-5",26.111,0.172
"4183660","MKII-3.30-1-5",26.111,0.172
"4184442","MKII-3.30-1-5",26.111,0.172
"4185224","MKII-3.30-1-5",26.111,0.172
"4186006","MKII-3.30-1-5",26.111,0.172
"4186788","MKII-3.30-1-5",26.111,0.172
"4187570","MKII-3.30-1-5",26.111,0.172
"4188352","MKII-3.30-1-5",26.111,0.172
"4189134","MKII-3.30-1-5",26.111,0.172
"4189916","MKII-3.30-1-5",26.111,0.172
"4190698","MKII-3.30-1-5",26.111,0.172
"4191480","MKII-3.30-1-5",26.111,0.172
"4192262","MKII-3.30-1-5",26.111,0.172
"4193044","MKII-3.30-1-5",26.111,0.172
"4193826","MKII-3.30-1-5",26.111,0.172
"4194608","MKII-3.30-1-5",26.111,0.172
"4195390","MKII-3.30-1-5",26.111,0.172
"4196172","MKII-3.30-1-5",26.111,0.172
"4196954","MKII-3.30-1-5",26.111,0.172
"4197736","MKII-3.30-1-5",26.111,0.172
"4198518","MKII-3.30-1-5",26.111,0.172
"4199300","MKII-3.30-1-5",26.111,0.172
"4200082","MKII-3.30-1-5",26.111,0.172
"4200864","MKII-3.30-1-5",26.111,0.172
"4201646","MKII-3.30-1-5",26.111,0.172
"4202428","MKII-3.30-1-5",26.111,0.172
"4203210","MKII-3.30-1-5",26.111,0.172
"4203992","MKII-3.30-1-5",26.111,0.172
"4204774","MKII-3.30-1-5",26.111,0.172
"4205556","MKII-3.30-1-5",26.111,0.172
"4206338","MKII-3.30-1-5",26.111,0.172
"4207120","MKII-3.30-1-5",26.111,0.172
"4207902","MKII-3.30-1-5",26.111,0.172
"4208684","MKII-3.30-1-5",26.111,0.172
"4209466","MKII-3.30-1-5",26.111,0.172
"4210248","MKII-3.30-1-5",26.111,0.172
"4211030","MKII-3.30-1-5",26.111,0.172
"4211812","MKII-3.30-1-5",26.111,0.172
"4212594","MKII-3.30-1-5",26.111,0.172
"4213376","MKII-3.30-1-5",26.111,0.172
"4214158","MKII-3.30-1-5",26.111,0.172
"4214940","MKII-3.30-1-5",26.111,0.172
"4215722","MKII-3.30-1-5",26.111,0.172
"4216504","MKII-3.30-1-5",26.111,0.172
"4217286","MKII-3.30-1-5",26.111,0.172
"4218068","MKII-3.30-1-5",26.111,0.172
"4218850","MKII-3.30-1-5",29.907,0.181
"4219632","MKII-3.30-1-5",29.907,0.181
"4220414","MKII-3.30-1-5",29.907,0.181
"4221196","MKII-3.30-1-5",29.907,0.181
"4221978","MKII-3.30-1-5",29.907,0.181
"4222760","MKII-3.30-1-5",29.907,0.181
"4223542","MKII-3.30-1-5",29.907,0.181
"4224324","MKII-3.30-1-5",29.907,0.181
"4225106","MKII-3.30-1-5",29.907,0.181
"4225888","MKII-3.30-1-5",29.907,0.181
"4226670","MKII-3.30-1-5",29.907,0.181
"4227452","MKII-3.30-1-5",29.907,0.181
"4228234","MKII-3.30-1-5",29.907,0.181
"4229016","MKII-3.30-1-5",29.907,0.181
"4229798","MKII-3.30-1-5",29.907,0.181
"4230580","MKII-3.30-1-5",29.907,0.181
"4231362","MKII-3.30-1-5",29.907,0.181
"4232144","MKII-3.30-1-5",29.907,0.181
"4232926","MKII-3.30-1-5",29.907,0.181
"4233708","MKII-3.30-1-5",29.907,0.181
"4234490","MKII-3.30-1-5",29.907,0.181
"4235272","MKII-3.30-1-5",29.907,0.181
"4236054","MKII-3.30-1-5",29.907,0.181
"4236836","MKII-3.30-1-5",29.907,0.181
"4237618","MKII-3.30-1-5",29.907,0.181
"4238400","MKII-3.30-1-5",29.907,0.181
"4239182","MKII-3.30-1-5",29.907,0.181
"4239964","MKII-3.30-1-5",29.907,0.181
"4240746","MKII-3.30-1-5",29.907,0.181
"4241528","MKII-3.30-1-5",29.907,0.181
"4242310","MKII-3.30-1-5",29.907,0.181
"4243092","MKII-3.30-1-5",29.907,0.181
"4243874","MKII-3.30-1-5",29.907,0.181
"4244656","MKII-3.30-1-5",29.907,0.181
"4245438","MKII-3.30-1-5",29.907,0.181
"4246220","MKII-3.30-1-5",29.907,0.181
"4247002","MKII-3.30-1-5",29.907,0.181
"4247784","MKII-3.30-1-5",29.907,0.181
"4248566","MKII-3.30-1-5",29.907,0.181
"4249348","MKII-3.30-1-5",29.907,0.181
"4250130","MKII-3.30-1-5",29.907,0.181
"4250912","MKII-3.30-1-5",29.907,0.181
"4251694","MKII-3.30-1-5",29.907,0.181
"4252476","MKII-3.30-1-5",29.907,0.181
"4253258","MKII-3.30-1-5",29.907,0.181
"4254040","MKII-3.30-1-5",29.907,0.181
"4254822","MKII-3.30-1-5",29.907,0.181
"4255604","MKII-3.30-1-5",29.907,0.181
"4256386","MKII-3.30-1-5",29.907,0.181
"4257168","MKII-3.30-1-5",29.907,0.181
"4257950","MKII-3.30-1-5",29.907,0.181
"4258732","MKII-3.30-1-5",29.907,0.181
"4259514","MKII-3.30-1-5",29.907,0.181
"4260296","MKII-3.30-1-5",29.907,0.181
"4261078","MKII-3.30-1-5",29.907,0.181
"4261860","MKII-3.30-1-5",29.907,0.181
"4262642","MKII-3.30-1-5",29.907,0.181
"4263424","MKII-3.30-1-5",29.907,0.181
"4264206","MKII-3.30-1-5",29.907,0.181
"4264988","MKII-3.30-1-5",29.907,0.181
"4265770","MKII-3.30-1-5",29.907,0.181
"4266552","MKII-3.30-1-5",29.907,0.181
"4267334","MKII-3.30-1-5",29.907,0.181
"4268116","MKII-3.30-1-5",29.907,0.181
"4268898","MKII-3.30-1-5",29.907,0.181
"4269680","MKII-3.30-1-5",29.907,0.181
"4270462","MKII-3.30-1-5",29.907,0.181
"4271244","MKII-3.30-1-5",29.907,0.181
"4272026","MKII-3.30-1-5",29.907,0.181
"4272808","MKII-3.30-1-5",29.907,0.181
"4273590","MKII-3.30-1-5",29.907,0.181
"4274372","MKII-3.30-1-5",29.907,0.181
"4275154","MKII-3.30-1-5",29.907,0.181
"4275936","MKII-3.30-1-5",29.907,0.181
"4276718","MKII-3.30-1-5",29.907,0.181
"4277500","MKII-3.30-1-5",29.907,0.181
"4278282","MKII-3.30-1-5",29.907,0.181
"4279064","MKII-3.30-1-5",29.907,0.181
"4279846","MKII-3.30-1-5",29.907,0.181
"4280628","MKII-3.30-1-5",29.907,0.181
"4281410","MKII-3.30-1-5",29.907,0.181
"4282192","MKII-3.30-1-5",29.907,0.181
"4282974","MKII-3.30-1-5",29.907,0.181
"4283756","MKII-3.30-1-5",29.907,0.181
"4284538","MKII-3.30-1-5",29.907,0.181
"4285320","MKII-3.30-1-5",29.907,0.181
"4286102","MKII-3.30-1-5",29.907,0.181
"4286884","MKII-3.30-1-5",29.907,0.181
"4287666","MKII-3.30-1-5",29.907,0.181
"4288448","MKII-3.30-1-5",29.907,0.181
"4289230","MKII-3.30-1-5",29.907,0.181
"4290012","MKII-3.30-1-5",29.907,0.181
"4290794","MKII-3.30-1-5",29.907,0.181
"4291576","MKII-3.30-1-5",34.255,0.198
"4292358","MKII-3.30-1-5",34.255,0.198
"4293140","MKII-3.30-1-5",34.255,0.198
"4293922","MKII-3.30-1-5",34.255,0.198
"4294704","MKII-3.30-1-5",34.255,0.198
"4295486","MKII-3.30-1-5",34.255,0.198
"4296268","MKII-3.30-1-5",34.255,0.198
"4297050","MKII-3.30-1-5",34.255,0.198
"4297832","MKII-3.30-1-5",34.255,0.198
"4298614","MKII-3.30-1-5",34.255,0.198
"4299396","MKII-3.30-1-5",34.255,0.198
"4300178","MKII-3.30-1-5",34.255,0.198
"4300960","MKII-3.30-1-5",34.255,0.198
"4301742","MKII-3.30-1-5",34.255,0.198
"4302524","MKII-3.30-1-5",34.255,0.198
"4303306","MKII-3.30-1-5",34.255,0.198
"4304088","MKII-3.30-1-5",34.255,0.198
"4304870","MKII-3.30-1-5",34.255,0.198
"4305652","MKII-3.30-1-5",34.255,0.198
"4306434","MKII-3.30-1-5",34.255,0.198
"4307216","MKII-3.30-1-5",34.255,0.198
"4307998","MKII-3.30-1-5",34.255,0.198
"4308780","MKII-3.30-1-5",34.255,0.198
"4309562","MKII-3.30-1-5",34.255,0.198
"4310344","MKII-3.30-1-5",34.255,0.198
"4311126","MKII-3.30-1-5",34.255,0.198
"4311908","MKII-3.30-1-5",34.255,0.198
"4312690","MKII-3.30-1-5",34.255,0.198
"4313472","MKII-3.30-1-5",34.255,0.198
"4314254","MKII-3.30-1-5",34.255,0.198
"4315036","MKII-3.30-1-5",34.255,0.198
"4315818","MKII-3.30-1-5",34.255,0.198
"4316600","MKII-3.30-1-5",34.255,0.198
"4317382","MKII-3.30-1-5",34.255,0.198
"4318164","MKII-3.30-1-5",34.255,0.198
"4318946","MKII-3.30-1-5",34.255,0.198
"4319728","MKII-3.30-1-5",34.255,0.198
"4320510","MKII-3.30-1-5",34.255,0.198
"4321292","MKII-3.30-1-5",34.255,0.198
"4322074","MKII-3.30-1-5",34.255,0.198
"4322856","MKII-3.30-1-5",34.255,0.198
"4323638","MKII-3.30-1-5",34.255,0.198
"4324420","MKII-3.30-1-5",34.255,0.198
"4325202","MKII-3.30-1-5",34.255,0.198
"4325984","MKII-3.30-1-5",34.255,0.198
"4326766","MKII-3.30-1-5",34.255,0.198
"4327548","MKII-3.30-1-5",34.255,0.198
"4328330","MKII-3.30-1-5",34.255,0.198
"4329112","MKII-3.30-1-5",34.255,0.198
"4329894","MKII-3.30-1-5",34.255,0.198
"4330676","MKII-3.30-1-5",34.255,0.198
"4331458","MKII-3.30-1-5",34.255,0.198
"4332240","MKII-3.30-1-5",34.255,0.198
"4333022","MKII-3.30-1-5",34.255,0.198
"4333804","MKII-3.30-1-5",34.255,0.198
"4334586","MKII-3.30-1-5",34.255,0.198
"4335368","MKII-3.30-1-5",34.255,0.198
"4336150","MKII-3.30-1-5",34.255,0.198
"4336932","MKII-3.30-1-5",34.255,0.198
"4337714","MKII-3.30-1-5",34.255,0.198
"4338496","MKII-3.30-1-5",34.255,0.198
"4339278","MKII-3.30-1-5",34.255,0.198
"4340060","MKII-3.30-1-5",34.255,0.198
"4340842","MKII-3.30-1-5",34.255,0.198
"4341624","MKII-3.30-1-5",34.255,0.198
"4342406","MKII-3.30-1-5",34.255,0.198
"4343188","MKII-3.30-1-5",34.255,0.198
"4343970","MKII-3.30-1-5",34.255,0.198
"4344752","MKII-3.30-1-5",34.255,0.198
"4345534","MKII-3.30-1-5",34.255,0.198
"4346316","MKII-3.30-1-5",34.255,0.198
"4347098","MKII-3.30-1-5",34.255,0.198
"4347880","MKII-3.30-1-5",34.255,0.198
"4348662","MKII-3.30-1-5",34.255,0.198
"4349444","MKII-3.30-1-5",34.255,0.198
"4350226","MKII-3.30-1-5",34.255,0.198
"4351008","MKII-3.30-1-5",34.255,0.198
"4351790","MKII-3.30-1-5",34.255,0.198
"4352572","MKII-3.30-1-5",34.255,0.198
"4353354","MKII-3.30-1-5",34.255,0.198
"4354136","MKII-3.30-1-5",34.255,0.198
"4354918","MKII-3.30-1-5",34.255,0.198
"4355700","MKII-3.30-1-5",34.255,0.198
"4356482","MKII-3.30-1-5",34.255,0.198
"4357264","MKII-3.30-1-5",34.255,0.198
"4358046","MKII-3.30-1-5",34.255,0.198
"4358828","MKII-3.30-1-5",34.255,0.198
"4359610","MKII-3.30-1-5",34.255,0.198
"4360392","MKII-3.30-1-5",34.255,0.198
"4361174","MKII-3.30-1-5",34.255,0.198
"4361956","MKII-3.30-1-5",34.255,0.198
"4362738","MKII-3.30-1-5",34.255,0.198
"4363520","MKII-3.30-1-5",34.255,0.198
"4364302","MKII-3.30-1-5",39.234,0.226
"4365084","MKII-3.30-1-5",39.234,0.226
"4365866","MKII-3.30-1-5",39.234,0.226
"4366648","MKII-3.30-1-5",39.234,0.226
"4367430","MKII-3.30-1-5",39.234,0.226
"4368212","MKII-3.30-1-5",39.234,0.226
"4368994","MKII-3.30-1-5",39.234,0.226
"4369776","MKII-3.30-1-5",39.234,0.226
"4370558","MKII-3.30-1-5",39.234,0.226
"4371340","MKII-3.30-1-5",39.234,0.226
"4372122","MKII-3.30-1-5",39.234,0.226
"4372904","MKII-3.30-1-5",39.234,0.226
"4373686","MKII-3.30-1-5",39.234,0.226
"4374468","MKII-3.30-1-5",39.234,0.226
"4375250","MKII-3.30-1-5",39.234,0.226
"4376032","MKII-3.30-1-5",39.234,0.226
"4376814","MKII-3.30-1-5",39.234,0.226
"4377596","MKII-3.30-1-5",39.234,0.226
"4378378","MKII-3.30-1-5",39.234,0.226
"4379160","MKII-3.30-1-5",39.234,0.226
"4379942","MKII-3.30-1-5",39.234,0.226
"4380724","MKII-3.30-1-5",39.234,0.226
"4381506","MKII-3.30-1-5",39.234,0.226
"4382288","MKII-3.30-1-5",39.234,0.226
"4383070","MKII-3.30-1-5",39.234,0.226
"4383852","MKII-3.30-1-5",39.234,0.226
"4384634","MKII-3.30-1-5",39.234,0.226
"4385416","MKII-3.30-1-5",39.234,0.226
"4386198","MKII-3.30-1-5",39.234,0.226
"4386980","MKII-3.30-1-5",39.234,0.226
"4387762","MKII-3.30-1-5",39.234,0.226
"4388544","MKII-3.30-1-5",39.234,0.226
"4389326","MKII-3.30-1-5",39.234,0.226
"4390108","MKII-3.30-1-5",39.234,0.226
"4390890","MKII-3.30-1-5",39.234,0.226
"4391672","MKII-3.30-1-5",39.234,0.226
"4392454","MKII-3.30-1-5",39.234,0.226
"4393236","MKII-3.30-1-5",39.234,0.226
"4394018","MKII-3.30-1-5",39.234,0.226
"4394800","MKII-3.30-1-5",39.234,0.226
"4395582","MKII-3.30-1-5",39.234,0.226
"4396364","MKII-3.30-1-5",39.234,0.226
"4397146","MKII-3.30-1-5",39.234,0.226
"4397928","MKII-3.30-1-5",39.234,0.226
"4398710","MKII-3.30-1-5",39.234,0.226
"4399492","MKII-3.30-1-5",39.234,0.226
"4400274","MKII-3.30-1-5",39.234,0.226
"4401056","MKII-3.30-1-5",39.234,0.226
"4401838","MKII-3.30-1-5",39.234,0.226
"4402620","MKII-3.30-1-5",39.234,0.226
"4403402","MKII-3.30-1-5",39.234,0.226
"4404184","MKII-3.30-1-5",39.234,0.226
"4404966","MKII-3.30-1-5",39.234,0.226
"4405748","MKII-3.30-1-5",39.234,0.226
"4406530","MKII-3.30-1-5",39.234,0.226
"4407312","MKII-3.30-1-5",39.234,0.226
"4408094","MKII-3.30-1-5",39.234,0.226
"4408876","MKII-3.30-1-5",39.234,0.226
"4409658","MKII-3.30-1-5",39.234,0.226
"4410440","MKII-3.30-1-5",39.234,0.226
"4411222","MKII-3.30-1-5",39.234,0.226
"4412004","MKII-3.30-1-5",39.234,0.226
"4412786","MKII-3.30-1-5",39.234,0.226
"4413568","MKII-3.30-1-5",39.234,0.226
"4414350","MKII-3.30-1-5",39.234,0.226
"4415132","MKII-3.30-1-5",39.234,0.226
"4415914","MKII-3.30-1-5",39.234,0.226
"4416696","MKII-3.30-1-5",39.234,0.226
"4417478","MKII-3.30-1-5",39.234,0.226
"4418260","MKII-3.30-1-5",39.234,0.226
"4419042","MKII-3.30-1-5",39.234,0.226
"4419824","MKII-3.30-1-5",39.234,0.226
"4420606","MKII-3.30-1-5",39.234,0.226
"4421388","MKII-3.30-1-5",39.234,0.226
"4422170","MKII-3.30-1-5",39.234,0.226
"4422952","MKII-3.30-1-5",39.234,0.226
"4423734","MKII-3.30-1-5",39.234,0.226
"4424516","MKII-3.30-1-5",39.234,0.226
"4425298","MKII-3.30-1-5",39.234,0.226
"4426080","MKII-3.30-1-5",39.234,0.226
"4426862","MKII-3.30-1-5",39.234,0.226
"4427644","MKII-3.30-1-5",39.234,0.226
"4428426","MKII-3.30-1-5",39.234,0.226
"4429208","MKII-3.30-1-5",39.234,0.226
"4429990","MKII-3.30-1-5",39.234,0.226
"4430772","MKII-3.30-1-5",39.234,0.226
"4431554","MKII-3.30-1-5",39.234,0.226
"4432336","MKII-3.30-1-5",39.234,0.226
"4433118","MKII-3.30-1-5",39.234,0.226
"4433900","MKII-3.30-1-5",39.234,0.226
"4434682","MKII-3.30-1-5",39.234,0.226
"4435464","MKII-3.30-1-5",39.234,0.226
"4436246","MKII-3.30-1-5",39.234,0.226
"4437028","MKII-3.30-1-5",44.938,0.274
"4437810","MKII-3.30-1-5",44.938,0.274
"4438592","MKII-3.30-1-5",44.938,0.274
"4439374","MKII-3.30-1-5",44.938,0.274
"4440156","MKII-3.30-1-5",44.938,0.274
"4440938","MKII-3.30-1-5",44.938,0.274
"4441720","MKII-3.30-1-5",44.938,0.274
"4442502","MKII-3.30-1-5",44.938,0.274
"4443284","MKII-3.30-1-5",44.938,0.274
"4444066","MKII-3.30-1-5",44.938,0.274
"4444848","MKII-3.30-1-5",44.938,0.274
"4445630","MKII-3.30-1-5",44.938,0.274
"4446412","MKII-3.30-1-5",44.938,0.274
"4447194","MKII-3.30-1-5",44.938,0.274
"4447976","MKII-3.30-1-5",44.938,0.274
"4448758","MKII-3.30-1-5",44.938,0.274
"4449540","MKII-3.30-1-5",44.938,0.274
